,username,sentiment,sentimentComm
93,thevibesnews,6.880585482483632,0
94,ramirezmark026,18.810082661496075,0
95,8,0.0,0
96,futuredude,-9.000918461067457,1
97,popekael,20.52556383304419,1
98,luisreyes,-15.117869170323504,1
99,nepal_news_en,10.47045616899684,0
100,kathmandupost,10.47045616899684,0
101,thechipburner,0.0,1
102,ezrazxz,4.035105623022758,1
103,ald_geo,0.0,1
104,inquirerdotnet,-4.542980576249278,0
105,xenbotx,0.0,1
106,cristinancl,8.42534952546179,1
107,tnamcotenglish,0.0,1
108,covidupdateszw,7.358403918767223,0
109,jmfranco7,11.11950198999898,1
110,todobiranews,11.058271252168588,1
111,wenacos,22.05531176650679,1
112,maldita2k11,11.750178589652002,0
113,sana_jamal,28.18450862332891,1
114,helopait,-6.867027247678333,1
115,ecrsramos,11.11950198999898,0
116,yennyk96454096,17.80283702418614,0
117,shahaidin,-13.839677518114094,0
118,ikashnitsky,0.851107255842436,1
119,nica__68,0.8490662312480879,0
120,amvitable,21.19348913154404,0
121,mgilijaccc,5.691953724406019,0
122,erictopol,-18.28962138993775,1
123,nabehal,17.634452495152566,0
124,yalesph,-15.359730584753548,0
125,kittypo80176717,0.6919073374834177,0
126,alegianedo,3.594244310643937,0
127,yalemed,-9.395856720073475,0
128,clueless_onlife,7.715072966629251,1
129,qatar_fund,3.205429125420956,1
130,charliestaproom,0.0,0
131,luislopezfica,0.0,1
132,sorayacastroll,9.989794877028267,0
133,mdfacep,7.715072966629251,1
134,kropiniskiboys2,23.889172364526992,1
135,mjnenews,0.0,0
136,bjeaglefeather,-9.000918461067457,0
137,shakirameer,11.11950198999898,1
138,xhotie,11.11950198999898,1
139,pandadwen,12.365547504847427,1
140,kimiverest,-3.246249617307889,1
141,rhjameson,11.11950198999898,0
142,alva1588,22.05531176650679,0
143,kuyaals,11.11950198999898,1
144,eyrishmeyakino,26.252678844780085,0
145,molavefinds,-18.528421267476272,0
146,jeremymenchik,11.750178589652002,0
147,gan,-5.578885600571489,0
148,mswaichingliu81,-9.000918461067457,0
149,nurseamygdala,0.0,1
150,healthcareglob1,-4.469843861618532,1
151,thedailyseeker,-9.000918461067457,1
152,a20stephen,-9.000918461067457,1
153,medical_xpress,-9.000918461067457,0
154,oakmerebulls,24.173895295438307,1
155,labs_news,-5.3852433921828755,1
156,pdchinabusiness,15.182161445045416,0
157,sajjadkazmi946,0.0,1
158,shen_shiwei,7.071639963261553,1
159,zainazraitweets,13.884069803041129,0
160,3,0.0,0
161,drgraysharp,0.0,1
162,likai_tan,20.05459740789876,1
163,stevensua1979,-16.171037861006226,0
164,9,0.0,0
165,tonyche25518040,25.383202367588524,1
166,hamzaammour6,6.254719869374419,1
167,kimmbadbadon,0.0,0
168,helenmflores,0.0,0
169,deltaplan,0.0,1
170,madtyarizki,0.0,1
171,bintulu_my,-19.13460557199714,0
172,les_politiques,-11.19144810694969,1
173,kadnaf001,0.0,0
174,immunologytoday,8.370241861414428,1
175,fitri3halim,9.910194917848756,1
176,udayponugoti,0.0,0
177,fousurlacolline,2.4501042380417815,0
178,onenewsph,5.601464435146447,0
179,equallove8,0.0,0
180,john_delich,-10.347994693336055,1
181,iq_pti_512,16.186345545463816,0
182,afpphoto,0.0,0
183,theodosiustg,4.9321359322379905,0
184,airfinity,9.627002755383202,1
185,midisand1526,16.186345545463816,1
186,kubota_yoko,17.616083273803447,0
187,philipp77125423,11.529747933462602,1
188,bytebot,18.62792121645066,1
189,mofa_zw,15.693438105929182,0
190,dickshearman,0.0,0
191,kyoichizax,10.40310235738341,1
192,kakoiijp,-17.447698744769873,1
193,erouliismail,10.625063782018579,1
194,pico87mn,13.544239208082452,1
195,mugwagwashonge,0.0,1
196,bb_hong_tw,8.04265741402184,1
197,cemambo,23.436064904582103,1
198,deptcommszw,13.544239208082452,0
199,dzavakwa2,17.897744667823247,1
200,hkfp,-0.7240534748443714,0
201,skjayarajskjay1,18.388611082763546,0
202,noliesradio,8.04265741402184,1
203,amubaidahs,21.02510460251046,0
204,msheafe,20.386774160628633,0
205,anchal2420,0.7163996326155768,0
206,vubblepop,-18.08449841820594,1
207,yperic,-8.69323400346974,0
208,dulunya_kay,0.0,0
209,razasidique,0.0,0
210,tanarrowz,-18.28962138993775,1
211,reportrdotworld,0.0,1
212,nimidnec,22.921726706806822,0
213,i_r_i_e_l,26.932340034697418,0
214,mviringihosia,15.675068884580057,0
215,frankallanrj,0.0,1
216,fancycomma,9.803041126645574,1
217,ladbroke1,24.26574140218389,1
218,bharatwasi81,-11.62771711399122,1
219,ariestocracy,-24.434125931217473,1
220,jubasuc1,9.803041126645574,1
221,christo23498951,-8.945810797020105,1
222,nrisodera,0.0,0
223,howohowo1,17.665067864067765,1
224,xiaoyewen,-10.997040514338195,1
225,kj_seung,13.005408715175022,1
226,davidmichel111,7.084396366976222,1
227,humankindness84,-9.536687417083375,1
228,pharmaniaga_bhd,7.932841416826037,1
229,worldofship,5.507704867843657,0
230,asmatmallick,14.107561996122058,1
231,puterizoey,0.0,1
232,sayyedalifkhan,9.559648943769773,0
233,businessbeijing,7.338503928972344,0
234,501awani,0.0,0
235,news_ganga,-3.0829676497601817,1
236,williamrubio,-16.063884069803038,1
237,flyingnazgul,22.713542198183482,1
238,profasifahmed,8.42534952546179,0
239,iamnir,0.0,1
240,cjicofficial,13.544239208082452,0
241,yanzhonghuang,8.891723645269927,1
242,airnation,15.491376671088886,0
243,sugardadi532,0.0,0
244,mdsynic,1.6299813756505763,1
245,chuckiedreyfus,24.780079599959173,1
246,thinkasean_,-4.469843861618532,1
247,nycguidovoice,-3.0829676497601817,0
248,rhulanikubayi,0.0,1
249,janice34643562,-5.082151239922439,0
250,aamornsrisang,-5.783243188080416,1
251,mbohun,3.6891519542810514,0
252,wisehealthywell,0.0,1
253,theduckpin,0.0,0
254,kkmas9,0.0,1
255,asgerrojle,-5.783243188080416,1
256,tiniestmark,27.339524441269518,0
257,cengizoran,0.0,1
258,marija_backovic,19.118532503316665,0
259,nadyiera_ysf,0.0,0
260,susannajd,16.663945300540874,1
261,beckstheqn,-17.150729666292477,0
262,appcsocialmedia,4.9321359322379905,0
263,uniklinik_ttdi,15.182161445045416,1
264,arabnewspk,0.0,1
265,vajjker12,11.11950198999898,0
266,roma5276,-3.8575364833146217,1
267,mehmetali_kutlu,0.0,0
268,ynespinoza,15.182161445045416,0
269,loftus,12.965608735585263,1
270,phoenixwomanmn,-21.642004286151646,1
271,dimishtra,3.157975303602413,0
272,williamsonronw,0.0,0
273,brucepollock13,14.973976936422076,0
274,elcritiq,14.012654352484951,1
275,norz2609,17.089498928462092,0
276,gsk2264,11.361363404429028,1
277,palmerova,0.0,1
278,_techtalkng,11.750178589652002,0
279,rolan1220,-3.402898254923972,1
280,ingndolo,22.05531176650679,0
281,captmanus,1.342994183079906,1
282,munkeatlooi,-4.974997448719254,1
283,fordantitrust,-6.867027247678333,1
284,serapavunduk,-6.867027247678333,1
285,caoyi_mfa,9.941830799061123,1
286,rupertbu,-6.867027247678333,1
287,claudia49666834,-6.867027247678333,1
288,ilimamishra,17.57016022043065,1
289,kisfiumike,-18.68762118583529,1
290,ryan_chua,-6.867027247678333,1
291,karimraffa,11.750178589652002,0
292,a_l_e_x_v_e_g_a,-6.867027247678333,1
293,fiona_m_russell,10.148994795387281,0
294,dali_yang,-6.867027247678333,1
295,gg18355,19.56015919991836,1
296,bmarchadesch,-15.3995305643433,1
297,clarenc33432614,-13.421777732421674,0
298,m_jay94,20.778650882743136,0
299,rosealpcl,-3.8575364833146217,1
300,tripperhead,12.101142046034376,0
301,shanebecks,24.219818348811096,1
302,wolf_travels,-6.867027247678333,0
303,lochy_286,-6.867027247678333,0
304,claradfmarques,-14.53311562404327,1
305,afroking_jonty,-6.867027247678333,0
306,ta_bukula,23.04112664557607,0
307,ngachoffat,-4.557607919175428,0
308,kureruchuuhei,-6.867027247678333,0
309,devex,6.9894887233391145,0
310,astronette1,8.075824063679967,0
311,blockchaintekus,0.0,0
312,pcoogov,0.0,0
313,trfelix2,11.11950198999898,1
314,traxxfmofficial,9.803041126645574,0
315,markfetalcoptv,14.655577099704054,1
316,sweetpeacheszw,0.0,0
317,currenaffairs,12.365547504847427,0
318,ugandapronto,12.365547504847427,0
319,iamramyakarthi,0.0,0
320,alex_samanyanga,0.0,0
321,1munhumutapa,17.57016022043065,1
322,sanatanai07,19.16215940402082,0
323,mohcczim,0.0,0
324,firdeboer_85,11.11950198999898,1
325,pavyg,8.42534952546179,0
326,zbcnewsonline,0.0,0
327,evolving_string,0.0,1
328,pondkittens2,0.0,0
329,dhirajpatra,0.0,1
330,curtisschin,11.750178589652002,1
331,gts1300,-0.6949688743749398,0
332,alfredonarvaez,0.0,1
333,bachscore,0.0,1
334,garwoodmaureen,-0.8847841616491507,0
335,rgsealey,-10.65261761404225,0
336,zunaira_babar,20.983773854474947,1
337,pradip1951,7.168588631493002,0
338,mortweaz,19.33666700683743,0
339,moxieli,6.778242677824267,1
340,tndnewsuganda,0.0,1
341,chethan36596772,0.0,0
342,laurie_garrett,-2.539544851515462,0
343,ajakajak1652,6.9894887233391145,0
344,philippinestar,0.0,0
345,thmsm74,6.9894887233391145,1
346,sslavko27,0.0,1
347,streifel_v,6.9894887233391145,1
348,vincekasozi,12.965608735585263,0
349,propc2020,17.9987753852434,1
350,chris_1791,6.9894887233391145,0
351,benjobuensuceso,-3.777426267986531,1
352,itsstevenhudson,0.0,1
353,filmah0lic,0.0,0
354,marifested,14.655577099704054,0
355,chinesepop,-5.13664659659149,1
356,asian_telegraph,9.803041126645574,1
357,astroradionews,-10.347994693336055,0
358,rick4968,-11.62771711399122,1
359,nayza_afa,27.91203183998367,1
360,bgyostant,0.0,1
361,marc14053216,10.47045616899684,1
362,ccni,-11.62771711399122,1
363,healthcareasia,0.0,0
364,alexboya13,13.734054495356673,1
365,junelo15,-10.892948260026536,1
366,clarein_cali,10.47045616899684,0
367,stratosphere53,10.47045616899684,0
368,ronaldvining,-28.319216246555772,1
369,thestranger515,-8.394121849168283,1
370,chinahand,11.51750178589652,1
371,americastpod,-12.24308602918665,0
372,carerstouch,7.764057556893562,1
373,angeldommeaijin,-5.656699663230942,1
374,alvarezmorenoc,0.0,1
375,anthonygeorge,0.0,1
376,minitruearchive,13.544239208082452,0
377,kevin_global,2.394121849168286,0
378,hippyhappyme,0.0,1
379,suhasrbhat,4.087151750178592,0
380,hammerstonemar3,0.0,1
381,randomsalt,-12.921216450658232,0
382,newspads,-24.320849066231247,1
383,cindy63306167,-12.24308602918665,0
384,fernandaarcin15,0.0,1
385,gsahathevan,22.31554240228595,1
386,app_asghar,9.803041126645574,1
387,dostichina,9.803041126645574,1
388,traderjones17,-3.0829676497601817,0
389,heartylaff,-26.020002041024593,1
390,michele_phd_,-6.6998673334013645,0
391,denniscmcmahon,-11.62771711399122,1
392,superyachtbuzz,0.0,1
393,gsrajahram,5.641391978773342,0
394,doraknudsen,0.0,1
395,khan1nisar,0.958261047045621,1
396,mrtsoks,12.965608735585263,0
397,kledangrange,0.0811307276252684,0
398,freevoice77,0.0,0
399,zaldytor,-2.0343912644147366,1
400,drlukemcdonagh,9.015205633227879,0
401,littlebytesnews,-4.41473619757118,0
402,gblee,0.0,1
403,rjmendoza444,-3.6126135319930626,1
404,howard__yim,-12.24308602918665,0
405,diakopter,0.0,1
406,ph_opafa,12.916624145320945,1
407,agent99xxx,-12.24308602918665,1
408,_iancruz,0.0,1
409,amabhungane,-17.447698744769873,0
410,physorg_health,-12.24308602918665,0
411,mthonti_,-23.58608021226656,0
412,cnbcipr,18.810082661496075,1
413,acentaurmedia,0.0,0
414,stockscapcharts,0.0,0
415,labourretweets,15.693438105929182,0
416,dpiresearch,12.965608735585263,1
417,tahirawan2202,30.0,0
418,manilabulletin,0.0,0
419,jaimeemouthy,-17.00377589549954,1
420,maguiarpalma,-12.187978365139294,0
421,dzbb,0.0,0
422,chinesekiwi,16.177160934789264,1
423,newsrmn,0.0,1
424,muntuo,16.663945300540874,0
425,sam_medenilla,9.803041126645574,0
426,stephiekeachie,13.949560070459718,1
427,nazirahzubaidi,7.715072966629251,1
428,sangkritimajum1,29.09684661700173,1
429,itsmebrygarcia,-30.0,1
430,trexcientifico,11.750178589652002,1
431,hafizulshahar,0.0,1
432,imfsea_aruna,-7.387488519236655,0
433,pe37300459,0.851107255842436,0
434,virusronvirus,0.0,1
435,abscbnnews,1.3289853324550762,1
436,tristannodalo,0.0,0
437,cathyrosegarcia,0.0,1
438,voiceofpd,5.7495662822736975,1
439,uae_forsan,12.965608735585263,1
440,kristofdecoste1,10.47045616899684,1
441,bridgebeijing,2.8580347334361846,1
442,ddanielroy,0.0,0
443,rubbzah,11.750178589652002,0
444,monicagandhi9,12.892131850188797,1
445,pahowho,17.9987753852434,1
446,zohaibjabbar,17.9987753852434,1
447,henson40,14.655577099704054,1
448,henson49_50,14.655577099704054,1
449,n4n4daim3,2.4247372180834716,1
450,iamsir_law,21.785896520053065,1
451,chrystianteh,27.339524441269518,0
452,marshahida_my,-14.53311562404327,0
453,tribunephl,0.0,1
454,paddyfieldsaok,14.655577099704054,1
455,aronro,18.412082865598535,0
456,aidazerbaijan,0.851107255842436,0
457,oalee,-9.000918461067457,1
458,bunny_and_cloud,25.03112562506378,0
459,emcleans,12.059393815695486,0
460,boosulyn,2.5298499846923193,0
461,abdulsatarboch1,0.0,0
462,hussainazee96,19.56015919991836,0
463,sanj_news,22.05531176650679,0
464,bernamadotcom,7.358403918767223,1
465,stephennndy,0.0,1
466,clairiest,0.0,0
467,liuxuesheng4,-3.0829676497601817,1
468,eileenlow8,9.7907949790795,0
469,nkosinathiduze,-1.1174609654046321,0
470,ranatalhashahid,0.0,1
471,zaeemzia,0.0,1
472,bulawayo24news,0.0,0
473,andgandg,24.28411062353301,0
474,luis_fierro_c,12.965608735585263,0
475,gvgregorio_tv5,-2.0190835799571367,1
476,_vicenteserrano,-9.000918461067457,0
