,username,sentiment,sentimentComm
186,dkagarwal59,-18.790218123413293,1
187,swillimann,-8.191285425625612,0
188,dswdfo7,10.253872856328691,1
189,mersicra,-5.315786746800683,1
190,azizmeenai,-4.732915392984818,0
191,pash22,-0.11346562354281886,0
192,erictopol,3.4412724729288655,0
193,aongishere_alan,3.4666597585617325,0
194,newyorknewart,-28.744106522978086,0
195,soldier02002,12.5884669188125,0
196,saigonner,-1.5978446712605532,1
197,moutus84,-17.842080721206152,1
198,_jorgenegon,10.60929485518885,0
199,miqazi,24.601834101860007,0
200,annikakonttinen,0.0,0
201,siankit,-26.477902699342003,1
202,wionews,-5.889332158955494,1
203,transparimed,-9.178280918087147,0
204,aahtharu,17.26387233822082,0
205,birdowl,0.0,0
206,bambothulani,27.29236827107404,1
207,benalsagoff676,12.721517019843532,0
208,ashokniki85,14.764519973058391,0
209,paty16783408,21.681260038339985,0
210,tamys46,1.3904979016631245,0
211,sam_medenilla,2.99679809336304,0
212,abidrafi15,0.0,0
213,bashara90988957,0.0,0
214,urlisted,-5.2738200093259415,0
215,fernandotito824,-17.842080721206152,0
216,thedorkknight9,3.5395834412724696,0
217,javierespinosa2,-17.842080721206152,1
218,bridgebeijing,6.401434971532154,0
219,badkittycatxx,21.98901611315477,0
220,birdonthewire,-25.424071291642917,1
221,ndlelamuzik,16.813118491269883,1
222,remateph,-0.9270430103547547,0
223,nicky_zwan,-17.842080721206152,1
224,newsflashph,0.0,1
225,worldveganlaw,-4.577483031967255,1
226,politrixsa,-1.7915133930884402,1
227,natashamansor,23.778353453188963,1
228,pcoogov,0.9954332492024847,1
229,pcooglobalmedia,1.7271751151003478,0
230,tribunephl_gab,0.0,1
231,businessmirror,-1.0415833376508985,0
232,claudethmc3,-7.7990777679912995,0
233,pcabe14,-17.842080721206152,1
234,techtalk_za,-3.279622817470596,0
235,packandcarryall,9.328626401835045,1
236,bernamadotcom,1.4298862905609901,0
237,ptvph,-0.7922648787512969,0
238,manilabulletin,1.2826257844101683,0
239,londonctk,-2.9143567690793226,0
240,jonah_writer,-4.547018289207809,0
241,bill_emmott,-12.066214185793484,1
242,ajamalkhani,0.0,1
243,bishnu3326,-21.193202424744833,1
244,roaringawayz,-11.083881664162476,0
245,ajphelo,-13.825708512512303,0
246,milou1st,2.5829157630618695,0
247,orgetorix,-2.014403398787625,1
248,kres_verano,-18.97984560385472,1
249,abscbnnews,1.445326667012072,0
250,edikdolotina,4.244857779389662,0
251,vohglobal,6.894979534739136,1
252,dwiz882,-1.2254870213978535,0
253,tnesh26,-10.539868400601001,0
254,catmamgo,-4.963991503030929,0
